reputacao_artista,altura,largura,peso,preco_escultura,preco_base_envio,diferenca_dias_entrega,data_agendada_dias,data_agendada_mes,data_agendada_ano,data_entrega_dias,data_entrega_mes,data_entrega_ano,internacional_Sim,envio_expresso_Sim,instalacao_incluida_Sim,fragil_Sim,pedido_extra_cliente_Sim,localizacao_remota_Sim,material_Argila,material_Bronze,material_Latão,material_Madeira,material_Mármore,material_Não especificado,material_Pedra,transporte_Aéreo,transporte_Não especificado,transporte_Rodoviário,custo
0.63,3.6576,2.1336,1467.37012,49.14,58.065000000000005,-4,14,6,2020,10,6,2020,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,1355.8263866981576
0.27,3.9624,1.8288,943.017768,33.285,110.4075,3,23,2,2019,26,2,2019,False,True,True,False,True,False,False,False,True,False,False,False,False,True,False,False,1233.291893252838
0.18,8.5344,3.3528,654.5332559999999,21.84,117.18,3,26,12,2022,29,12,2022,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,1009.1926536535663
0.71,3.6576,2.4384,278.95908,30.7125,61.057500000000005,-2,24,2,2020,22,2,2020,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,True,1564.7262624868342
0.29,6.096,2.4384,160.117976,29.6625,121.59,1,8,9,2022,9,9,2022,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,1049.9815569350153
0.13,13.4112,3.3528,1338.549992,25.9875,109.515,-3,10,12,2022,7,12,2022,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,True,969.1597447721527
0.95,1.524,0.9144,83.460928,32.3925,103.3725,-4,19,8,2021,15,8,2021,True,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,2000.278787462121
0.86,1.524,1.2192,10.886208,32.7075,61.845,2,5,2,2021,7,2,2021,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,1302.2048326252648
0.42,3.3528,1.8288,112.037224,19.95,57.96,0,19,8,2021,19,8,2021,False,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,844.1681128753069
0.19,1.524,1.524,679.480816,25.095,118.3875,-1,23,7,2020,22,7,2020,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,1042.5317015220955
0.66,10.3632,2.7432000000000003,532.9706,34.44,80.0625,-4,27,5,2021,23,5,2021,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,2022.5171774447724
0.04,5.1816,2.1336,90.264808,31.9725,84.2625,-3,19,1,2021,16,1,2021,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,749.849791320283
0.87,1.524,0.9144,233.146288,31.6575,67.305,1,6,4,2020,7,4,2020,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,1555.6568892993291
0.02,5.1816,2.4384,811.022496,19.53,88.7775,-2,8,1,2021,6,1,2021,False,True,True,True,True,False,True,False,False,False,False,False,False,False,False,True,946.7619691342171
0.55,2.1336,1.524,15.422128,24.4125,101.43,-3,2,4,2019,30,3,2019,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,1136.4363311249426
0.85,1.2192,1.2192,8.618248,22.89,80.0625,0,16,5,2020,16,5,2020,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,1315.9547253622645
0.47,2.4384,1.2192,26.308336,24.465,71.085,0,14,6,2022,14,6,2022,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,857.8513707333733
0.34,4.2672,2.1336,122.016248,33.1275,129.465,-4,20,2,2020,16,2,2020,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,1186.1385280656932
0.69,1.524,1.2192,549.299912,36.645,88.2525,-3,10,5,2022,7,5,2022,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,1549.4373356432195
0.09,2.7432000000000003,1.524,308.44256,36.4875,120.225,-4,27,1,2021,23,1,2021,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,897.5771525054847
0.39,6.096,2.7432000000000003,574.701064,24.0975,91.35,-4,17,11,2022,13,11,2022,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,1410.5757743779668
0.58,2.1336,1.524,26.308336,31.815,90.0375,4,2,4,2021,6,4,2021,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,1122.3408897840552
0.61,4.2672,2.1336,322.05032,36.4875,59.115,-1,19,4,2023,18,4,2023,False,False,True,True,True,False,True,False,False,False,False,False,False,True,False,False,1374.495092028006
0.53,5.7912,2.1336,622.328224,21.4725,71.4525,2,4,12,2021,6,12,2021,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False,1348.5886643587778
0.93,3.9624,2.1336,297.556352,24.4125,123.3225,-1,1,1,2022,31,12,2021,False,True,False,True,True,False,True,False,False,False,False,False,False,True,False,False,2898.3105746794877
0.55,7.315200000000001,2.7432000000000003,470.828496,33.285,96.915,0,17,8,2023,17,8,2023,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1790.0112711444613
0.37,2.4384,1.524,450.416856,32.3925,124.3725,3,7,7,2021,10,7,2021,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,1265.1782653909095
0.13,1.8288,1.2192,533.424192,21.4725,81.89999999999999,-3,19,8,2020,16,8,2020,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,839.5008446747133
0.13,10.0584,1.8288,833.248504,30.7125,70.035,0,16,11,2021,16,11,2021,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,842.8637448341345
0.23,5.1816,1.8288,621.42104,35.9625,96.495,3,24,4,2021,27,4,2021,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,1018.9658417451428
0.27,3.3528,2.4384,88.904032,22.05,110.775,2,18,8,2020,20,8,2020,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,936.7497032185539
0.02,6.096,3.3528,484.436256,31.71,124.0575,0,26,7,2019,26,7,2019,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,921.3315246805571
0.47,6.096,3.3528,322.503912,33.0225,91.665,-2,14,7,2022,12,7,2022,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,1746.2305973406003
0.45,4.2672,2.4384,170.550592,18.6375,130.41,-4,13,3,2021,9,3,2021,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,1925.703138409098
0.69,8.8392,3.048,341.101184,20.265,79.2225,-3,26,11,2021,23,11,2021,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,2502.3211965544874
0.76,2.7432000000000003,1.2192,45.3592,26.1975,67.5675,3,13,5,2019,16,5,2019,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1449.8173520312785
0.82,4.2672,2.4384,1028.746656,45.15,119.3325,2,25,2,2019,27,2,2019,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,2694.5029020279735
0.27,3.6576,2.4384,537.50652,24.78,102.375,0,25,8,2020,25,8,2020,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,1060.4186182921696
0.77,4.8768,2.4384,126.098576,34.755,91.4025,-2,20,11,2022,18,11,2022,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,1948.15071824824
0.32,3.6576,1.8288,134.716824,35.805,57.8025,4,15,10,2020,19,10,2020,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,821.4382536156509
0.74,1.8288,1.524,222.26008,22.89,108.6225,-4,23,5,2023,19,5,2023,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,True,1755.4137080889727
0.03,8.5344,2.7432000000000003,213.641832,33.1275,95.655,-4,10,11,2022,6,11,2022,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,751.5780270470175
0.93,8.2296,3.9624,331.12216,16.7475,115.92,0,14,3,2019,14,3,2019,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,4857.222038977274
0.61,0.9144,0.6096,4.989512,36.12,69.6675,4,9,2,2021,13,2,2021,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,1018.8029532784032
0.47,3.048,1.2192,161.932344,22.365,95.2875,-3,4,10,2021,1,10,2021,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,1360.9450722367765
0.13,5.7912,3.9624,165.107488,29.4,127.9425,0,7,10,2021,7,10,2021,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,885.5952612874523
0.78,1.8288,1.2192,43.09124,20.79,73.605,4,23,7,2020,27,7,2020,False,False,True,True,False,True,True,False,False,False,False,False,False,True,False,False,1387.6644239518344
0.64,2.4384,1.524,14.061352,26.985,71.66250000000001,4,23,2,2021,27,2,2021,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1154.2676486587882
0.39,3.048,1.524,33.565808,21.1575,86.94,-3,10,6,2022,7,6,2022,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,905.4492106011629
0.28,5.486400000000001,2.7432000000000003,2087.430384,29.715,81.165,0,2,6,2020,2,6,2020,False,True,True,False,True,False,False,True,False,False,False,False,False,False,False,True,1326.6033554214384
0.74,2.1336,1.524,46.266384,31.8675,88.4625,0,3,10,2021,3,10,2021,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,1493.9261288024738
0.5,5.1816,1.8288,52.16308,31.5,57.2775,2,22,10,2022,24,10,2022,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,1027.5367014935393
0.34,2.1336,1.524,317.967992,30.5025,109.1475,0,15,4,2020,15,4,2020,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,1078.4775047399255
0.36,3.9624,2.1336,1491.864088,35.805,81.4275,-3,9,2,2022,6,2,2022,True,False,True,False,True,True,False,True,False,False,False,False,False,False,False,False,1262.7636536158113
0.76,6.4008,2.4384,960.707856,29.5575,57.9075,4,17,12,2019,21,12,2019,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,2188.078767306082
0.07,9.4488,1.8288,114.758776,25.2525,53.602500000000006,0,9,7,2022,9,7,2022,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,610.0878172867699
0.18,3.6576,2.1336,1029.65384,32.2875,87.8325,1,11,4,2019,12,4,2019,True,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,893.4624998932533
0.79,4.572,2.4384,1241.934896,46.095,61.6875,-3,17,10,2021,14,10,2021,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,True,1964.4546427981809
0.05,6.4008,2.7432000000000003,360.152048,35.49,82.845,-2,21,7,2021,19,7,2021,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,719.9228602042335
0.79,2.4384,1.524,97.52228,32.3925,119.175,4,19,6,2023,23,6,2023,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,True,1787.0854471543605
0.05,4.2672,1.8288,68.492392,17.64,116.3925,0,26,10,2021,26,10,2021,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,826.254916386188
0.3,2.1336,1.524,66.224432,19.32,125.3175,1,21,11,2020,22,11,2020,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,1027.9364898207414
0.5,6.096,1.8288,209.105912,17.6925,66.675,4,23,10,2019,27,10,2019,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,1158.8283026229774
0.46,3.9624,1.8288,799.682696,33.3375,113.19,3,18,2,2021,21,2,2021,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,1336.7053707853222
0.42,5.7912,3.6576,762.0345599999999,31.92,88.725,-4,3,12,2021,29,11,2021,False,False,True,True,True,False,True,False,False,False,False,False,False,True,False,False,1455.6434134390024
0.76,5.1816,2.4384,1889.21068,19.2675,73.9725,0,5,12,2020,5,12,2020,False,True,True,False,True,False,False,True,False,False,False,False,False,False,False,True,2555.3314583820397
0.67,4.8768,2.1336,188.24068,31.1325,121.38,3,28,1,2021,31,1,2021,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,2057.674921333732
0.03,5.1816,2.1336,82.100152,28.245,100.17,3,18,4,2023,21,4,2023,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,763.0745180902175
0.74,8.5344,4.572,916.709432,47.3025,129.15,0,12,9,2019,12,9,2019,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,4310.8642125
0.33,2.1336,1.524,30.844256,31.6575,65.5725,-2,10,4,2020,8,4,2020,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,829.5898114281116
0.37,4.2672,2.1336,71.667536,32.4975,85.94250000000001,0,16,8,2020,16,8,2020,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,904.9049524030892
0.44,2.7432000000000003,1.524,282.587816,26.355,113.1375,-2,21,5,2023,19,5,2023,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,1368.2401173989806
0.05,7.010400000000001,2.4384,137.891968,21.315,85.89,-3,29,10,2019,26,10,2019,True,True,True,False,True,False,False,False,False,True,False,False,False,True,False,False,730.7547146157513
0.01,4.572,1.8288,408.2328,33.4425,52.7625,1,11,8,2021,12,8,2021,True,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,677.0085137969368
0.4,5.1816,1.8288,41.730464,31.29,93.3975,0,28,10,2021,28,10,2021,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,1021.8512109111666
0.08,3.048,1.524,98.883056,29.3475,107.8875,1,17,8,2023,18,8,2023,False,True,False,True,True,False,True,False,False,False,False,False,False,True,False,False,816.8670984732668
0.94,0.9144,0.6096,9.979024,24.9375,102.6375,-4,26,5,2022,22,5,2022,True,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,1468.1977629618298
0.13,2.7432000000000003,1.2192,38.55532,32.865,52.5,-2,7,6,2020,5,6,2020,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,673.9105563687158
0.05,1.2192,1.2192,29.48348,36.0675,78.9075,0,4,4,2022,4,4,2022,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,695.4228486619766
0.21,2.4384,1.2192,23.586784,18.2175,89.565,0,11,2,2023,11,2,2023,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,883.3072504798071
0.1,2.4384,1.524,22.226008,16.3275,108.0975,-4,25,11,2020,21,11,2020,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,823.2175346272194
0.31,10.9728,3.3528,1520.893976,38.535,105.8925,-4,25,3,2023,21,3,2023,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,1387.469573996449
0.0,5.486400000000001,2.7432000000000003,136.0776,22.4175,112.2975,0,10,11,2020,10,11,2020,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,789.4675877330851
0.92,2.4384,1.524,285.76296,37.5375,124.2675,-4,12,7,2022,8,7,2022,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,2353.345516343241
0.14,7.62,3.048,1442.876152,16.275000000000002,72.765,0,3,2,2019,3,2,2019,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,860.5025270938308
0.1,7.010400000000001,2.7432000000000003,273.515976,35.175000000000004,103.1625,-4,25,3,2023,21,3,2023,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,823.9550703303553
0.43,5.1816,1.8288,87.089664,26.88,73.29,4,29,4,2020,3,5,2020,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,882.7632149742557
0.53,2.1336,1.2192,1890.117864,27.615,113.505,4,14,2,2020,18,2,2020,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,True,1543.0974471005843
0.03,4.2672,2.4384,325.679056,21.0525,65.9925,0,10,7,2019,10,7,2019,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,702.3861117639074
0.73,0.9144,0.9144,37.648136,20.3175,125.8425,3,29,3,2020,1,4,2020,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,1563.9374393070227
0.99,2.4384,1.2192,15.422128,31.8675,77.3325,4,3,3,2019,7,3,2019,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,1751.0615553544637
0.53,2.4384,1.2192,239.950168,17.745,116.025,4,17,9,2020,21,9,2020,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,1439.2675398043573
0.24,7.9248,2.7432000000000003,562.907672,28.98,115.29,-1,1,8,2023,31,7,2023,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,1118.4395294385974
0.79,1.8288,1.524,51.709488,27.405,75.285,0,30,8,2020,30,8,2020,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,1372.8882968187377
0.1,4.572,2.4384,1767.648024,26.6175,70.35000000000001,-3,29,8,2019,26,8,2019,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,838.2929564560446
0.2,3.048,1.524,437.71628,34.545,87.0975,0,18,8,2023,18,8,2023,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,883.5248652997498
0.59,5.486400000000001,4.2672,1271.871968,33.285,52.6575,0,17,12,2019,17,12,2019,False,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,1642.93380825993
0.6,8.8392,3.048,1389.805888,37.59,83.1075,-1,20,3,2022,19,3,2022,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,1970.4300766151187
0.21,2.7432000000000003,1.2192,135.170416,21.6825,123.7425,-1,5,5,2023,4,5,2023,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,974.1578328530413
0.19,4.572,2.4384,776.549504,36.54,114.24,-4,24,2,2019,20,2,2019,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,1218.6577232756629
0.12,1.2192,0.9144,24.040376,21.1575,86.2575,0,21,1,2021,21,1,2021,True,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,729.837907811144
0.84,2.1336,1.524,1806.656936,23.205,122.115,4,4,5,2021,8,5,2021,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,2198.0248121464156
0.79,7.62,2.4384,95.25432,35.28,122.325,-1,13,5,2023,12,5,2023,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,3048.3067955495867
0.07,7.315200000000001,1.8288,644.10064,29.505,96.495,0,2,4,2023,2,4,2023,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,973.8238481235412
0.3,13.4112,3.3528,278.95908,27.51,106.9425,-4,24,7,2022,20,7,2022,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,1238.5083648300172
0.64,5.1816,2.1336,69.853168,27.405,108.57,3,9,1,2022,12,1,2022,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,1724.970894568765
0.52,3.9624,2.1336,81.192968,22.9425,83.1075,0,13,3,2020,13,3,2020,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1255.0704162629738
0.53,4.572,2.4384,95.707912,20.16,60.5325,1,31,1,2019,1,2,2019,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,1344.8042681263423
0.61,3.3528,2.1336,126.552168,32.2875,66.2025,1,26,1,2021,27,1,2021,True,True,False,True,True,False,True,False,False,False,False,False,False,True,False,False,1389.2742491756646
0.62,7.315200000000001,3.048,223.167264,31.08,56.595,1,23,5,2021,24,5,2021,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,1563.553744444611
0.86,1.8288,1.2192,77.564232,24.045,98.2275,4,14,5,2021,18,5,2021,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,True,1583.4691237595239
0.27,7.315200000000001,2.4384,419.119008,30.082500000000003,98.175,0,12,5,2022,12,5,2022,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,1049.0525911483803
0.38,6.096,2.4384,173.725736,27.195,71.0325,1,31,12,2020,1,1,2021,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,1013.8380981750713
0.47,2.1336,1.524,69.399576,21.4725,58.065000000000005,-4,13,3,2019,9,3,2019,True,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,1122.4139588786911
0.33,5.1816,2.1336,42.637648,24.7275,55.4925,3,15,1,2023,18,1,2023,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,766.2754989594863
0.62,7.9248,2.7432000000000003,164.653896,36.645,53.34,4,9,3,2020,13,3,2020,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1581.8051498390157
0.48,1.8288,1.2192,179.622432,21.0525,91.1925,3,20,5,2019,23,5,2019,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,1202.9690619320909
0.05,2.7432000000000003,1.2192,40.369688,22.47,85.89,-4,2,11,2020,29,10,2020,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,730.8869525500794
0.55,9.144,1.8288,115.212368,19.74,127.3125,0,2,5,2023,2,5,2023,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1913.241636003188
0.09,7.010400000000001,2.1336,436.809096,19.4775,67.7775,3,14,2,2022,17,2,2022,False,False,False,True,True,True,True,False,False,False,False,False,False,True,False,False,705.8797317047216
0.69,6.096,3.048,726.6543839999999,29.8725,76.86,-3,7,8,2022,4,8,2022,True,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,2481.446781060606
0.61,2.4384,1.2192,202.755624,30.975,120.645,2,6,2,2019,8,2,2019,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,1491.8580316981324
0.52,3.9624,2.1336,356.523312,20.16,77.07,0,11,9,2019,11,9,2019,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,1152.0715930669626
0.28,3.9624,1.8288,241.310944,29.925,117.2325,-2,1,3,2019,27,2,2019,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,True,1097.688785770113
0.03,3.9624,1.8288,758.859416,19.635,105.315,-4,18,4,2023,14,4,2023,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,937.1048551515267
0.75,3.3528,1.8288,774.2815439999999,33.18,130.305,3,14,11,2020,17,11,2020,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,2228.6170263439776
0.72,0.9144,0.6096,16.782904,29.7675,78.33,0,22,5,2023,22,5,2023,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,1172.867862704214
0.45,6.7056,2.4384,91.625584,28.035,123.9,-3,5,8,2019,2,8,2019,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,1781.1763877969975
0.06,4.572,2.1336,84.821704,25.4625,102.585,-3,5,6,2023,2,6,2023,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,767.0594811903168
0.2,6.4008,1.8288,273.515976,34.125,119.6475,-4,17,11,2022,13,11,2022,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,1020.7285061491689
0.0,10.668,3.9624,896.297792,29.5575,62.002500000000005,-2,11,4,2022,9,4,2022,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,778.2409738667254
0.51,4.8768,2.1336,160.117976,33.2325,57.435,2,11,9,2019,13,9,2019,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,1052.6436731640147
0.39,5.7912,2.7432000000000003,108.408488,16.8,61.845,2,4,9,2021,6,9,2021,True,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,852.2567098070585
0.07,2.7432000000000003,1.524,37.648136,33.7575,84.525,1,15,12,2022,16,12,2022,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,705.3052519769957
0.58,4.572,1.8288,67.131616,25.41,97.23,4,18,2,2021,22,2,2021,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,1364.614115251329
0.97,5.486400000000001,2.4384,313.432072,15.75,53.4975,0,28,8,2022,28,8,2022,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,2561.381607868419
0.47,9.7536,2.7432000000000003,645.461416,20.16,129.67499999999998,-2,1,5,2022,29,4,2022,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,1990.4613820360107
0.52,3.9624,1.8288,98.883056,25.305,107.7825,-1,5,4,2022,4,4,2022,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,1408.681129886724
0.22,6.7056,2.1336,65.77083999999999,21.84,97.965,-3,3,2,2022,31,1,2022,True,True,True,False,True,False,False,False,False,True,False,False,False,True,False,False,911.4859379787885
0.19,6.096,2.4384,104.32616,24.4125,121.2225,1,8,5,2019,9,5,2019,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,908.0390677464188
0.14,1.524,0.9144,184.158352,21.2625,69.8775,-3,16,2,2021,13,2,2021,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,796.4390653449402
0.13,3.3528,2.4384,59.874144,33.39,82.215,-4,30,3,2022,26,3,2022,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,704.7280582501674
0.15,9.144,2.1336,472.642864,30.135,53.025,2,21,1,2023,23,1,2023,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,696.7961505807233
0.4,8.2296,4.572,899.926528,27.5625,101.4825,-4,26,6,2019,22,6,2019,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,1590.0003046943782
0.8,4.572,1.8288,139.706336,23.835,65.5725,-2,22,3,2020,20,3,2020,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,1644.5154789380226
0.12,1.524,1.2192,14.514944,31.92,91.77,3,5,9,2021,8,9,2021,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,744.7249965670411
0.37,7.010400000000001,2.4384,204.569992,20.4225,58.6425,1,6,9,2020,7,9,2020,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,904.5302161519779
0.45,5.1816,2.4384,1693.258936,34.7025,113.9775,-2,31,1,2021,29,1,2021,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,1747.7071782118298
0.14,4.8768,2.1336,198.673296,35.385,95.025,4,18,5,2022,22,5,2022,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,853.5416697307326
0.18,8.8392,2.7432000000000003,545.671176,30.555,103.5825,3,22,6,2022,25,6,2022,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,1015.3890463686191
0.68,1.8288,1.2192,45.812792,30.1875,126.2625,-2,23,5,2023,21,5,2023,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,1445.353031239391
0.93,5.486400000000001,2.7432000000000003,321.143136,29.505,110.3025,0,21,2,2019,21,2,2019,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,3314.7523810416665
0.8,4.572,1.8288,221.806488,19.3725,96.39,0,17,4,2019,17,4,2019,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,1763.7846715101207
0.63,2.7432000000000003,1.524,351.080208,35.3325,97.335,0,16,1,2021,16,1,2021,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,1535.083220074388
0.68,7.315200000000001,3.3528,97.068688,20.4225,122.2725,0,4,6,2021,4,6,2021,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,2837.0907199446387
0.52,2.7432000000000003,1.2192,58.513368,33.4425,92.61,-3,18,11,2020,15,11,2020,True,True,False,True,True,True,True,False,False,False,False,False,False,True,False,False,1313.7866193086725
0.18,5.1816,2.1336,959.34708,32.235,55.335,-1,6,6,2020,5,6,2020,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,822.9964149251184
0.55,10.0584,1.8288,2209.900224,42.315000000000005,129.15,-2,11,11,2019,9,11,2019,True,False,True,False,True,True,False,True,False,False,False,False,False,True,False,False,2028.517404444784
0.18,0.9144,0.6096,10.432616,21.21,96.2325,-4,27,12,2021,23,12,2021,True,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,1026.6384348106287
0.92,1.524,1.2192,131.54168,30.7125,101.9025,2,10,1,2019,12,1,2019,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,1888.7558705072997
